Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-June-2021,1510.00,1520.65,1501.00,1511.70,1510.116604702443527089,390010,14889,588960577.00,274906,70.49,19.65,1.70
21-June-2021,1489.00,1505.70,1484.10,1500.35,1497.266675782385013759,292535,13826,438002907.00,155696,53.22,21.60,11.35
18-June-2021,1506.30,1515.95,1486.55,1504.50,1501.058122248475664495,556964,24704,836035336.00,300645,53.98,29.40,-1.80
17-June-2021,1473.00,1502.00,1473.00,1497.05,1487.539291320923973985,222950,7514,331646885.00,120897,54.23,29.00,24.05
16-June-2021,1478.95,1489.40,1467.50,1480.30,1475.127487749936137107,344488,7604,508163718.00,222237,64.51,21.90,1.35
15-June-2021,1467.00,1476.25,1463.50,1472.85,1465.053430944707229741,2348770,7112,3441073547.00,2253958,95.96,12.75,5.85
14-June-2021,1455.00,1477.30,1453.55,1461.40,1460.722307464590829681,479678,16286,700676355.00,257196,53.62,23.75,6.40
11-June-2021,1429.55,1451.55,1429.45,1446.75,1442.777319094526958799,639754,28356,923022561.00,437453,68.38,22.10,17.20
10-June-2021,1418.50,1429.45,1418.50,1424.55,1423.244970904082981077,125619,4856,178786610.00,73547,58.55,10.95,6.05
9-June-2021,1415.95,1425.00,1404.05,1414.70,1415.205102246458419773,421775,20118,596898132.00,262894,62.33,20.95,-1.25
8-June-2021,1394.00,1421.40,1394.00,1412.95,1412.547581669351302597,440159,12060,621745531.00,240424,54.62,27.40,18.95
7-June-2021,1388.00,1392.40,1377.50,1389.60,1385.506814416892660498,231201,7447,320330561.00,149318,64.58,14.90,1.60
4-June-2021,1392.00,1396.50,1377.90,1385.20,1386.142576104625387911,108272,4901,150080429.00,40390,37.30,18.60,-6.80
3-June-2021,1382.00,1398.65,1377.20,1389.50,1386.545266306223398136,243404,12798,337490664.00,103459,42.50,21.45,7.50
2-June-2021,1378.65,1392.00,1362.20,1379.75,1366.888615450460089878,1906584,31599,2606087964.00,1441943,75.63,29.80,1.10
1-June-2021,1400.00,1400.80,1378.60,1387.40,1385.129123355816959388,184134,7222,255049366.00,90643,49.23,22.20,-12.60
31-May-2021,1405.00,1405.00,1383.10,1393.65,1391.983909196302058045,1009210,12189,1404804081.00,813022,80.56,21.90,-11.35
28-May-2021,1411.85,1414.00,1396.35,1404.80,1406.483377467472462923,418799,19208,589033832.00,238958,57.06,17.65,-7.05
27-May-2021,1404.80,1415.50,1391.60,1404.65,1395.273851667096276721,1353941,26575,1889118474.00,1050064,77.56,23.90,-0.15
26-May-2021,1369.40,1400.00,1362.00,1397.35,1385.624875393597999968,505592,22932,700560852.00,287305,56.83,38.00,27.95
25-May-2021,1353.00,1367.50,1353.00,1361.90,1362.200960167316284817,420760,18632,573159676.00,295633,70.26,14.50,8.90
24-May-2021,1358.00,1362.15,1345.25,1348.15,1345.011191573403554970,1066338,13715,1434236544.00,943397,88.47,16.90,-9.85
21-May-2021,1349.00,1357.00,1346.10,1354.70,1351.346003063042066887,480568,16320,649413646.00,364683,75.89,10.90,5.70
20-May-2021,1345.00,1350.00,1335.40,1339.45,1341.366497032876085157,113578,4620,152349724.00,35299,31.08,14.60,-5.55
19-May-2021,1340.00,1357.45,1333.55,1336.55,1332.294195180147936053,1047750,10592,1395911243.00,930595,88.82,23.90,-3.45
18-May-2021,1336.00,1344.45,1330.00,1339.95,1339.898792446504670969,310214,7316,415655364.00,223816,72.15,14.45,3.95
17-May-2021,1319.70,1335.00,1319.70,1329.15,1329.218541110643287877,287383,14001,381994812.00,166477,57.93,15.30,9.45
14-May-2021,1333.95,1333.95,1311.80,1316.80,1316.105050985962762490,256247,11259,337247971.00,127774,49.86,22.15,-17.15
12-May-2021,1332.00,1334.30,1315.00,1326.95,1319.083766430666817104,1134464,21914,1496453046.00,931184,82.08,19.30,-5.05
11-May-2021,1336.00,1341.30,1325.25,1330.70,1329.841238201709379292,305023,11705,405632164.00,192393,63.07,16.05,-5.30
10-May-2021,1355.00,1355.00,1335.35,1339.50,1341.479245188200412081,198990,8622,266940955.00,116272,58.43,19.65,-15.50
7-May-2021,1366.00,1372.40,1348.90,1352.40,1357.240376893837999892,149432,9801,202815144.00,64014,42.84,23.50,-13.60
6-May-2021,1343.00,1364.20,1337.05,1361.15,1353.505411290467706814,277845,13283,376064711.00,162951,58.65,27.15,18.15
5-May-2021,1337.35,1343.70,1328.00,1341.60,1336.922519211689630677,170339,10411,227730045.00,57752,33.90,15.70,4.25
4-May-2021,1355.00,1355.00,1325.00,1329.55,1339.036200641463799358,114114,6302,152802777.00,50120,43.92,30.00,-25.45
3-May-2021,1342.00,1361.00,1337.65,1351.80,1349.040819410266373095,92652,4607,124991330.00,36068,38.93,23.35,9.80
30-April-2021,1349.00,1373.60,1346.80,1353.90,1364.605094946251629864,235449,6589,321294905.00,156817,66.60,26.80,4.90
29-April-2021,1369.00,1369.00,1352.05,1355.55,1360.869839751722522592,102466,4341,139442889.00,32162,31.39,16.95,-13.45
28-April-2021,1358.00,1359.00,1344.70,1355.85,1352.659041287841757095,122748,5087,166036192.00,37149,30.26,14.30,-2.15
27-April-2021,1348.00,1353.00,1340.00,1348.20,1346.536869634746299154,180094,9456,242503211.00,86323,47.93,13.00,0.20
26-April-2021,1330.00,1351.00,1322.00,1343.65,1343.324974850855439400,271381,11761,364552875.00,92389,34.04,29.00,13.65
23-April-2021,1344.30,1348.80,1331.30,1333.85,1339.422760450484741284,178652,8007,239290555.00,75283,42.14,17.50,-10.45
22-April-2021,1353.75,1364.90,1345.80,1351.05,1351.534782178342048801,717307,8300,969465360.00,596363,83.14,19.10,-2.70
20-April-2021,1378.00,1379.00,1342.70,1350.70,1358.517158994088557449,341541,20102,463989309.00,130480,38.20,36.30,-27.30
19-April-2021,1344.00,1379.50,1333.05,1362.60,1359.593931421315391607,437862,14214,595314518.00,106941,24.42,46.45,18.60
16-April-2021,1366.65,1371.00,1347.00,1352.55,1358.873951031069196001,1349182,29800,1833368275.00,1017457,75.41,24.00,-14.10
15-April-2021,1354.70,1366.60,1320.35,1361.50,1346.580493776933972214,1327320,67607,1787343221.00,527743,39.76,46.25,6.80
13-April-2021,1433.00,1435.95,1375.00,1398.60,1394.775726952779101675,753247,40932,1050610632.00,290891,38.62,60.95,-34.40
12-April-2021,1480.00,1480.00,1415.30,1425.80,1441.479615389552871099,778970,25931,1122869376.00,266580,34.22,64.70,-54.20
9-April-2021,1454.00,1454.00,1430.40,1440.75,1439.220586614454003799,308482,8956,443973645.00,137853,44.69,23.60,-13.25
8-April-2021,1430.50,1451.10,1425.25,1439.80,1432.009864057999630849,1863736,12616,2668888336.00,1681135,90.20,25.85,9.30
7-April-2021,1409.50,1434.50,1406.50,1430.25,1421.792982489435461423,316152,14562,449502695.00,142575,45.10,28.00,20.75
6-April-2021,1421.05,1425.90,1406.25,1411.15,1415.672308281071688381,290047,13450,410611506.00,109587,37.78,19.65,-9.90
5-April-2021,1389.80,1425.00,1385.00,1410.15,1406.766939826099610725,659688,27287,928027269.00,235192,35.65,40.00,20.35
1-April-2021,1380.00,1391.50,1370.70,1385.30,1382.525784176112517898,141773,5056,196004828.00,28430,20.05,20.80,5.30
31-March-2021,1383.50,1388.00,1363.50,1367.75,1371.809125796006287883,286901,13245,393573410.00,62342,21.73,24.50,-15.75
30-March-2021,1340.00,1399.85,1336.00,1385.55,1375.060966661470788392,526058,22299,723361822.00,290391,55.20,63.85,45.55
26-March-2021,1341.00,1356.40,1332.50,1336.30,1340.921632131673844971,176922,6341,237238537.00,50473,28.53,23.90,-4.70
25-March-2021,1348.95,1349.70,1328.00,1333.75,1339.692379105055445161,253133,13567,339120351.00,105349,41.62,21.70,-15.20
24-March-2021,1362.00,1370.40,1346.60,1353.80,1357.048415553271668379,116760,5078,158448973.00,25390,21.75,23.80,-8.20
23-March-2021,1371.00,1383.30,1359.70,1371.20,1373.211482951470322929,133032,5034,182681070.00,34192,25.70,23.60,0.20
22-March-2021,1350.00,1376.00,1335.85,1370.50,1355.205910815575655373,208736,10574,282880261.00,95699,45.85,40.15,20.50
19-March-2021,1335.00,1354.85,1317.90,1345.35,1339.918617632777060705,481898,10948,645704102.00,239055,49.61,36.95,10.35
18-March-2021,1392.55,1394.05,1313.50,1336.25,1348.105674288403772180,405813,25057,547078808.00,126829,31.25,80.55,-56.30
17-March-2021,1391.00,1399.70,1381.90,1387.20,1392.640085586291613053,274343,13220,382061059.00,138956,50.65,17.80,-3.80
16-March-2021,1382.20,1406.25,1380.15,1384.25,1392.860925039872408293,266475,9606,371162615.00,85168,31.96,26.10,2.05
15-March-2021,1370.00,1379.85,1358.10,1373.10,1369.486818699871116176,187766,7117,257143062.00,68143,36.29,21.75,3.10
12-March-2021,1372.00,1390.30,1370.25,1374.60,1382.060373311333402083,242425,7863,335045986.00,66199,27.31,20.05,2.60
10-March-2021,1358.50,1373.80,1354.35,1368.10,1364.298058228571253059,651158,25139,888373595.00,406238,62.39,19.45,9.60
9-March-2021,1329.00,1350.00,1319.00,1345.70,1334.905615618262981158,249554,10878,333131036.00,117322,47.01,31.00,16.70
8-March-2021,1324.60,1346.20,1317.70,1336.30,1332.834088631984585741,259500,9752,345870446.00,133187,51.32,28.50,11.70
5-March-2021,1332.00,1340.00,1306.00,1316.00,1321.818871788204319773,184593,7525,243998511.00,39026,21.14,34.00,-16.00
4-March-2021,1337.70,1363.80,1326.15,1330.30,1341.730230971122547598,1732078,25787,2323981415.00,1315773,75.96,37.65,-7.40
3-March-2021,1316.15,1347.00,1308.45,1343.60,1328.688368086078976054,284390,10706,377865685.00,122296,43.00,38.55,27.45
2-March-2021,1280.00,1310.00,1279.50,1304.05,1295.800848987904586547,506721,19744,656609502.00,243496,48.05,30.50,24.05
1-March-2021,1268.00,1284.55,1259.70,1268.70,1272.664351280446850405,174197,5699,221694312.00,50894,29.22,24.85,0.70
26-February-2021,1261.20,1274.15,1244.60,1252.35,1256.780129954515919428,461700,25978,580255386.00,147080,31.86,29.55,-8.85
25-February-2021,1291.00,1299.00,1271.85,1274.75,1277.933583157117534806,1473572,6724,1883127146.00,1343920,91.20,27.15,-16.25
24-February-2021,1264.00,1276.35,1230.00,1274.10,1255.882659401296171287,1479897,39665,1858576980.00,935204,63.19,46.35,10.10
23-February-2021,1266.35,1290.60,1258.00,1266.25,1281.475951580709039151,505501,6678,647787375.00,351523,69.54,32.60,-0.10
22-February-2021,1293.00,1308.00,1260.10,1264.70,1284.608762837429652475,471765,22294,606033453.00,123899,26.26,47.90,-28.30
19-February-2021,1298.00,1299.15,1277.15,1291.35,1287.927821103230360684,118996,4802,153258259.00,34167,28.71,22.00,-6.65
18-February-2021,1277.35,1305.55,1276.00,1292.35,1292.809128554608841728,272639,11951,352470188.00,92483,33.92,29.55,15.00
17-February-2021,1290.10,1294.45,1276.40,1282.00,1283.901848071028059378,169961,6211,218213242.00,58045,34.15,18.05,-8.10
16-February-2021,1318.00,1319.90,1286.00,1290.10,1299.310493504089094916,280869,14382,364936039.00,102324,36.43,33.90,-27.90
15-February-2021,1322.95,1328.50,1307.05,1309.70,1317.571766960116474679,132561,5051,174658631.00,44315,33.43,21.45,-13.25
12-February-2021,1302.10,1323.35,1302.10,1309.60,1313.305969606320105106,233667,7212,306876266.00,40633,17.39,21.25,7.50
11-February-2021,1287.00,1296.00,1282.65,1292.00,1289.408677562628372803,113926,3935,146897173.00,34320,30.12,13.35,5.00
10-February-2021,1303.60,1304.20,1284.00,1296.10,1293.397916568908075641,170488,5818,220508824.00,38927,22.83,20.20,-7.50
9-February-2021,1308.45,1331.85,1297.35,1305.00,1317.764049221619520327,499049,20073,657628831.00,161308,32.32,34.50,-3.45
8-February-2021,1281.00,1310.00,1275.55,1304.35,1284.393333268380764946,615834,17734,790973084.00,408853,66.39,34.45,23.35
5-February-2021,1286.00,1288.00,1262.30,1272.30,1269.699059824612662949,249847,15279,317230501.00,84437,33.80,25.70,-13.70
4-February-2021,1287.00,1291.45,1272.20,1279.70,1287.083549753179330841,1567940,12646,2018069781.00,1436463,91.61,19.25,-7.30
3-February-2021,1280.00,1304.00,1272.75,1286.10,1289.094957547733886076,250870,7695,323395252.00,51926,20.70,31.25,6.10
2-February-2021,1280.45,1294.40,1264.05,1270.80,1275.764392772096932343,278421,16109,355199598.00,86913,31.22,30.35,-9.65
1-February-2021,1246.00,1277.65,1240.55,1261.45,1255.608508956184068766,387051,21290,485984529.00,109773,28.36,37.10,15.45
29-January-2021,1288.95,1290.95,1231.15,1239.65,1258.239344719206257170,401843,26303,505614673.00,155003,38.57,59.80,-49.30
28-January-2021,1289.55,1295.65,1273.00,1276.30,1287.635182174824250082,1497298,21157,1927973583.00,1307646,87.33,22.65,-13.25
27-January-2021,1313.10,1327.65,1285.30,1301.75,1307.494876844590441213,255409,11944,333945959.00,70423,27.57,42.35,-11.35
25-January-2021,1340.45,1347.45,1313.45,1322.60,1324.358048790443674065,1371908,7907,1816897402.00,55896,4.07,34.00,-17.85
22-January-2021,1326.00,1355.00,1326.00,1340.45,1343.121537070739511591,168138,6521,225829769.00,41180,24.49,29.00,14.45
21-January-2021,1352.45,1360.05,1335.00,1339.25,1343.577600632805680124,634634,13233,852680027.00,111973,17.64,25.05,-13.20
20-January-2021,1318.60,1348.20,1318.60,1339.45,1338.512002567904902629,376961,16551,504566823.00,124782,33.10,29.60,20.85
19-January-2021,1315.00,1331.30,1312.80,1317.05,1320.797610871012394729,189274,6951,249992647.00,47589,25.14,18.50,2.05
18-January-2021,1340.00,1340.00,1306.35,1311.65,1321.326333534970894774,504205,28169,666219344.00,180809,35.86,33.65,-28.35
15-January-2021,1370.00,1370.00,1341.75,1345.10,1349.879422068513314761,1650161,28040,2227518377.00,895209,54.25,28.25,-24.90
14-January-2021,1360.00,1384.50,1318.05,1370.60,1364.509587090233631837,2734302,62933,3730981293.00,1653594,60.48,66.45,10.60
13-January-2021,1379.80,1392.70,1360.00,1387.70,1379.531938966767529740,993426,29537,1370462896.00,408730,41.14,32.70,7.90
12-January-2021,1383.70,1383.70,1360.20,1371.85,1369.289409481959167368,350455,10958,479874320.00,88055,25.13,23.50,-11.85
11-January-2021,1340.00,1382.65,1340.00,1376.10,1367.406177865131198053,664987,22896,909307332.00,124823,18.77,42.65,36.10
8-January-2021,1280.00,1316.45,1278.65,1311.80,1288.574603726426352307,2945503,13303,3795500361.00,96174,3.27,37.80,31.80
7-January-2021,1298.00,1298.00,1255.60,1261.95,1266.126295292922451743,354360,11114,448664514.00,120332,33.96,42.40,-36.05
6-January-2021,1296.25,1302.50,1268.50,1281.60,1288.590145112600881540,357102,10514,460158118.00,92711,25.96,34.00,-14.65
5-January-2021,1287.00,1299.00,1274.40,1293.50,1288.717017541382507565,424938,15462,547624832.00,112764,26.54,24.60,6.50
4-January-2021,1271.75,1290.35,1261.50,1288.55,1278.155409545650340656,329658,11987,421354156.00,119128,36.14,28.85,16.80
1-January-2021,1258.95,1265.30,1255.00,1260.40,1261.754935106097669996,246094,9950,310510319.00,79978,32.50,10.30,1.45
31-December-2020,1244.90,1258.15,1239.00,1255.85,1247.461192472612064687,157186,5304,196083435.00,44255,28.15,19.15,10.95
30-December-2020,1252.90,1253.90,1238.55,1246.20,1247.654395879533586093,139790,5442,174409608.00,45239,32.36,15.35,-6.70
29-December-2020,1237.00,1254.50,1236.55,1250.15,1246.176461560158952704,241078,6302,300425729.00,73305,30.41,17.95,13.15
28-December-2020,1237.35,1248.00,1236.15,1240.10,1240.725293258324656661,252593,10171,313398524.00,85584,33.88,11.85,2.75
24-December-2020,1265.00,1265.00,1226.10,1236.35,1235.104646446974998409,503008,15479,621267518.00,222954,44.32,38.90,-28.65
23-December-2020,1242.95,1259.00,1231.00,1252.95,1244.921992811741394247,1049211,32581,1306185849.00,659242,62.83,28.00,10.00
22-December-2020,1178.00,1224.00,1176.30,1220.75,1197.075635824909853993,541344,15105,648029713.00,213084,39.36,47.70,42.75
21-December-2020,1189.90,1209.50,1152.10,1176.30,1194.062233148689861206,642680,15257,767399916.00,215637,33.55,57.40,-13.60
18-December-2020,1182.00,1194.95,1175.45,1189.75,1187.363846322449012726,739106,17874,877587743.00,303209,41.02,19.50,7.75
17-December-2020,1166.35,1168.50,1156.50,1159.10,1163.188598178039352796,257415,10286,299422193.00,89641,34.82,12.00,-7.25
16-December-2020,1162.05,1168.90,1154.30,1165.75,1159.523257575757575757,316800,15937,367336968.00,124730,39.37,14.60,3.70
15-December-2020,1158.50,1163.70,1152.10,1154.40,1157.101961254209870890,233677,9276,270388115.00,53056,22.70,11.60,-4.10
14-December-2020,1167.95,1171.60,1148.50,1164.55,1158.789943874704677607,267081,8200,309490777.00,122056,45.70,23.10,-3.40
11-December-2020,1168.00,1171.95,1156.25,1163.05,1166.077247128068000179,401646,10913,468350262.00,239736,59.69,15.70,-4.95
10-December-2020,1163.70,1171.45,1151.45,1167.50,1164.364443219404630650,380940,11482,443552991.00,166565,43.72,20.00,3.80
9-December-2020,1167.15,1179.00,1157.30,1175.15,1169.413088188831928576,490595,19419,573708214.00,243448,49.62,21.70,8.00
8-December-2020,1144.40,1166.75,1144.40,1153.85,1154.516839858153525872,793534,26352,916148366.00,416045,52.43,22.35,9.45
7-December-2020,1144.00,1151.40,1136.15,1144.05,1141.477916922368824792,521440,16584,595212245.00,264479,50.72,15.25,0.05
4-December-2020,1126.00,1136.90,1115.35,1134.65,1128.576167136986979553,727164,18732,820659960.00,392254,53.94,21.55,8.65
3-December-2020,1152.15,1152.15,1122.55,1126.55,1134.682698720241215691,2088753,21213,2370071891.00,1650864,79.04,29.60,-25.60
2-December-2020,1135.00,1147.20,1121.10,1141.05,1129.663452719704630435,212615,6256,240183395.00,38365,18.04,26.10,6.05
1-December-2020,1105.55,1139.70,1105.55,1137.25,1128.329723936195323578,571933,20053,645329004.00,313461,54.81,34.15,31.70
27-November-2020,1115.00,1120.95,1091.05,1100.55,1107.639497262019769349,415087,15906,459766756.00,138090,33.27,29.90,-14.45
26-November-2020,1118.00,1119.00,1098.65,1113.65,1104.949164902318729961,411389,16782,454563932.00,110389,26.83,20.35,-4.35
25-November-2020,1139.00,1140.50,1111.70,1116.20,1125.024214734437464306,288915,8721,325036371.00,101026,34.97,28.80,-22.80
24-November-2020,1144.00,1154.90,1133.20,1139.15,1143.352448743858640496,570517,19555,652302009.00,216422,37.93,21.70,-4.85
23-November-2020,1103.20,1144.50,1102.30,1140.25,1126.137863346075614331,745811,18344,839886006.00,386248,51.79,42.20,37.05
20-November-2020,1105.50,1108.85,1091.20,1103.05,1101.401245612491322754,409116,10210,450600872.00,140506,34.34,17.65,-2.45
19-November-2020,1104.65,1114.80,1094.00,1096.45,1105.396001993253603189,521760,17111,576751418.00,216774,41.55,20.80,-8.20
18-November-2020,1129.00,1132.10,1101.40,1110.60,1109.660132654418426065,398479,13693,442176260.00,203439,51.05,30.70,-18.40
17-November-2020,1138.00,1144.80,1112.90,1123.85,1121.852841114445998397,509096,13899,571130794.00,281051,55.21,31.90,-14.15
14-November-2020,1137.00,1139.95,1131.25,1133.45,1133.963630563088211836,81497,3608,92414634.00,35868,44.01,8.70,-3.55
13-November-2020,1119.85,1132.20,1117.00,1123.90,1119.661345908612809844,1718928,9247,1924617238.00,1550388,90.20,15.20,4.05
12-November-2020,1124.00,1141.95,1113.95,1117.75,1126.151514231959701401,461356,16149,519556758.00,134626,29.18,28.00,-6.25
11-November-2020,1098.00,1125.75,1087.60,1122.60,1107.296701853098164282,494793,12297,547882657.00,226474,45.77,38.15,24.60
10-November-2020,1129.95,1129.95,1078.35,1090.95,1107.171012299855656428,717732,16101,794652065.00,394215,54.92,51.60,-39.00
9-November-2020,1125.00,1145.90,1121.85,1136.20,1132.001445409918511460,773483,21580,875583874.00,370032,47.84,24.05,11.20
6-November-2020,1108.00,1121.45,1092.00,1113.40,1102.925968516147017571,229578,5440,253207538.00,88216,38.43,29.45,5.40
5-November-2020,1112.00,1123.35,1099.00,1103.90,1111.668126055804741655,429175,14905,477100168.00,151286,35.25,24.35,-8.10
4-November-2020,1066.00,1116.20,1066.00,1094.00,1097.639171743936161199,519308,15984,570012803.00,112722,21.71,50.20,28.00
3-November-2020,1077.00,1079.35,1057.75,1061.95,1065.846107465963612990,351609,10102,374761084.00,212655,60.48,21.60,-15.05
2-November-2020,1070.00,1079.95,1051.00,1072.00,1066.475538491086798787,562312,16384,599691993.00,347419,61.78,28.95,2.00
30-October-2020,1070.00,1083.50,1052.50,1060.60,1065.207095588961539221,253115,6938,269619894.00,36743,14.52,31.00,-9.40
29-October-2020,1060.20,1081.90,1060.20,1074.80,1071.039901159396113103,287736,12865,308176737.00,105815,36.78,21.70,14.60
28-October-2020,1100.00,1104.45,1069.60,1076.60,1089.495823562230396937,1763704,13927,1921548142.00,1516738,86.00,34.85,-23.40
27-October-2020,1107.00,1109.55,1077.45,1092.15,1090.825913388854039897,345937,10463,377357044.00,163491,47.26,32.10,-14.85
26-October-2020,1121.00,1129.30,1103.70,1112.10,1115.991421242911077452,312283,6239,348505149.00,169305,54.22,25.60,-8.90
23-October-2020,1134.45,1134.45,1120.00,1122.00,1125.925568201987214446,309881,11100,348902941.00,165519,53.41,14.45,-12.45
22-October-2020,1146.00,1158.00,1123.75,1130.15,1143.486160530188139271,443767,10449,507441423.00,299595,67.51,34.25,-15.85
21-October-2020,1142.00,1153.90,1135.00,1148.30,1148.029991898009380869,550482,19239,631969846.00,408162,74.15,18.90,6.30
20-October-2020,1119.85,1144.70,1115.00,1137.05,1135.872367278618677216,223438,6797,253797050.00,57808,25.87,29.70,17.20
19-October-2020,1133.60,1138.75,1115.75,1125.55,1125.146796427114422519,558876,20185,628817541.00,307443,55.01,23.00,-8.05
16-October-2020,1112.00,1135.85,1097.10,1127.60,1117.563754450207067938,698563,22288,780688689.00,188489,26.98,38.75,15.60
15-October-2020,1184.00,1185.00,1093.00,1108.00,1138.608789249116325867,2663595,41182,3032792678.00,1656767,62.20,92.00,-76.00
14-October-2020,1164.70,1164.70,1130.35,1136.10,1145.670129822754689291,712741,23590,816566074.00,154071,21.62,34.35,-28.60
13-October-2020,1135.00,1165.85,1135.00,1158.00,1148.548892081978371020,727265,22666,835299410.00,248198,34.13,30.85,23.00
12-October-2020,1120.00,1139.80,1112.25,1132.30,1124.350254688479527140,547139,17719,615175874.00,158180,28.91,27.55,12.30
9-October-2020,1099.00,1113.65,1088.50,1107.55,1100.049790025417975718,506728,16735,557426030.00,243146,47.98,25.15,8.55
8-October-2020,1089.00,1123.95,1088.10,1094.00,1107.575223762053621432,785656,31739,870173120.00,194731,24.79,35.85,5.00
7-October-2020,1045.00,1072.00,1038.05,1066.55,1051.663836621278724849,447696,13864,470825693.00,237997,53.16,33.95,21.55
6-October-2020,1054.10,1059.85,1031.80,1055.75,1044.539035583754350265,458018,15659,478417680.00,252444,55.12,28.05,1.65
5-October-2020,1019.45,1054.60,1019.00,1048.20,1043.743636827339964294,784200,22624,818503760.00,409349,52.20,35.60,28.75
1-October-2020,1016.00,1025.85,1011.90,1017.70,1016.275462599352832144,127324,4203,129396257.00,31014,24.36,13.95,1.70
30-September-2020,1012.25,1023.90,1004.75,1008.00,1004.791352819337095401,1626056,6372,1633847008.00,1501065,92.31,19.15,-4.25
29-September-2020,1018.95,1028.00,1004.20,1010.25,1015.815976897184822521,261440,7679,265574929.00,100754,38.54,23.80,-8.70
28-September-2020,1014.90,1016.30,998.50,1009.50,1004.776492215054593527,207259,6645,208248971.00,63948,30.85,17.80,-5.40
25-September-2020,985.00,1014.05,976.90,1011.05,997.292745827420664894,316411,8893,315554395.00,58890,18.61,37.15,26.05
24-September-2020,1008.00,1008.00,970.15,975.35,988.366190581908779200,283773,9445,280471639.00,67162,23.67,37.85,-32.65
23-September-2020,1016.35,1037.10,1001.55,1019.65,1026.077218661141311794,474419,10629,486790528.00,240840,50.77,35.55,3.30
22-September-2020,1010.40,1022.40,991.50,1007.20,1005.253089609946796305,466321,16207,468770626.00,187712,40.25,30.90,-3.20
21-September-2020,1000.00,1030.80,1000.00,1009.30,1018.602849924837147152,478960,20070,487870021.00,145104,30.30,30.80,9.30
18-September-2020,1015.95,1018.60,999.00,1002.55,1010.667303711669345784,358949,9228,362778018.00,184951,51.53,19.60,-13.40
17-September-2020,996.00,1020.60,994.65,1010.65,1010.061314002420857112,370943,11894,374675174.00,145676,39.27,25.95,14.65
16-September-2020,990.95,1006.00,982.30,1001.05,986.311547227790990338,1413638,11488,1394287483.00,211453,14.96,23.70,10.10
15-September-2020,979.95,994.00,972.00,981.90,983.002966809624692123,232236,6972,228288677.00,61145,26.33,22.00,1.95
14-September-2020,949.50,991.05,948.85,977.95,976.662715312544042943,652772,15088,637538074.00,214675,32.89,42.20,28.45
11-September-2020,936.00,953.85,931.20,945.40,945.205968872363528676,151955,4862,143628773.00,47036,30.95,22.65,9.40
10-September-2020,935.90,941.50,925.20,939.95,933.637368581773764341,229230,8279,214017694.00,97743,42.64,16.30,4.05
9-September-2020,930.00,945.70,926.00,928.30,934.476193775822196045,346359,11109,323664240.00,201943,58.30,19.70,-1.70
8-September-2020,929.70,951.80,926.45,940.05,943.442099042666351495,296135,8435,279386226.00,71758,24.23,25.35,10.35
7-September-2020,919.25,927.50,913.70,924.65,921.223560436100287322,177849,7758,163838689.00,66749,37.53,13.80,5.40
4-September-2020,921.50,929.50,915.55,919.25,921.849857450047113967,165556,5650,152617775.00,55364,33.44,13.95,-2.25
3-September-2020,925.75,949.15,924.00,935.40,937.182244837315312058,326429,12055,305923463.00,118810,36.40,25.15,9.65
2-September-2020,917.90,926.10,914.30,924.05,918.998655371293897856,1627215,8223,1495408397.00,1501730,92.29,11.80,6.15
1-September-2020,925.00,935.00,912.60,914.30,921.532874333679605098,131881,6566,121532677.00,63898,48.45,22.40,-10.70
31-August-2020,935.00,950.30,915.75,928.50,934.260195782078156337,242821,7070,226857995.00,95852,39.47,34.55,-6.50
28-August-2020,950.10,951.90,933.10,934.85,940.690367534873583260,146816,4683,138108397.00,59374,40.44,18.80,-15.25
27-August-2020,960.00,960.55,945.10,946.40,948.678573980138601128,321931,5909,305409042.00,222087,68.99,15.45,-13.60
26-August-2020,938.55,954.00,938.55,950.80,944.448974008207934336,328950,8886,310676490.00,185626,56.43,15.45,12.25
25-August-2020,946.45,948.50,934.10,938.35,940.574408437373236579,221870,5144,208685244.00,119268,53.76,14.40,-8.10
24-August-2020,949.85,951.95,939.55,947.20,946.725283747239600961,298417,8909,282518919.00,154638,51.82,12.40,-2.65
21-August-2020,960.10,963.00,946.70,948.85,952.559465165376495425,96628,3161,92043916.00,41723,43.18,16.30,-11.25
20-August-2020,959.00,965.00,951.25,955.05,957.734454209895307234,105929,3184,101451853.00,28884,27.27,13.75,-3.95
19-August-2020,970.00,971.70,958.00,959.30,963.558174872665534804,117800,3675,113507153.00,33350,28.31,13.70,-10.70
18-August-2020,961.80,969.00,958.75,967.15,964.185712180656094011,108582,3267,104693213.00,31090,28.63,10.25,5.35
17-August-2020,953.50,972.45,953.50,957.50,960.736507027156889016,541115,7807,519868935.00,352599,65.16,18.95,4.00
14-August-2020,955.00,963.00,952.00,953.50,956.364610983367665817,484478,11884,463337614.00,345896,71.40,11.00,-1.50
13-August-2020,955.35,968.00,948.80,951.25,958.297135185547315693,265916,8137,254826541.00,89932,33.82,19.20,-4.10
12-August-2020,950.50,958.75,942.30,955.35,950.103592455770729313,277192,5787,263361115.00,126250,45.55,16.45,4.85
11-August-2020,951.95,961.95,946.35,948.20,951.417943553982104416,504482,8667,479973227.00,344941,68.38,15.60,-3.75
